dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;01140.c37701901dbb63bc34e8db544f431557;01140__salted__broad__cp200C__single.c37701901dbb63bc34e8db544f431557;broad;200C;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 2193 | Spam: True ; 20.3 / 5.0"
salted;spam;01140.c37701901dbb63bc34e8db544f431557;01140__salted__broad__cp200D__single.c37701901dbb63bc34e8db544f431557;broad;200D;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 2193 | Spam: True ; 20.3 / 5.0"
salted;spam;01145.a34477ade6db9376e4f8ccbfa8607881;01145__salted__broad__cp00AD__single.a34477ade6db9376e4f8ccbfa8607881;broad;00AD;both;1;3;True;17.0;5.0;14;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 948 | Spam: True ; 17.0 / 5.0"
salted;spam;01145.a34477ade6db9376e4f8ccbfa8607881;01145__salted__broad__cp200B__single.a34477ade6db9376e4f8ccbfa8607881;broad;200B;both;1;3;True;17.0;5.0;14;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 17.0 / 5.0"
salted;spam;01145.a34477ade6db9376e4f8ccbfa8607881;01145__salted__broad__cp200C__single.a34477ade6db9376e4f8ccbfa8607881;broad;200C;both;1;3;True;17.0;5.0;14;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 17.0 / 5.0"
salted;spam;01145.a34477ade6db9376e4f8ccbfa8607881;01145__salted__broad__cp200D__single.a34477ade6db9376e4f8ccbfa8607881;broad;200D;both;1;3;True;17.0;5.0;14;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FORGED_YAHOO_RCVD|FREEMAIL_FROM|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SUBJ_ALL_CAPS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 951 | Spam: True ; 17.0 / 5.0"
salted;spam;01147.50120ae9e4f1745bf7a4178b52cd95ca;01147__salted__broad__cp00AD__single.50120ae9e4f1745bf7a4178b52cd95ca;broad;00AD;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1896 | Spam: True ; 20.3 / 5.0"
salted;spam;01147.50120ae9e4f1745bf7a4178b52cd95ca;01147__salted__broad__cp200B__single.50120ae9e4f1745bf7a4178b52cd95ca;broad;200B;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1899 | Spam: True ; 20.3 / 5.0"
salted;spam;01147.50120ae9e4f1745bf7a4178b52cd95ca;01147__salted__broad__cp200C__single.50120ae9e4f1745bf7a4178b52cd95ca;broad;200C;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1899 | Spam: True ; 20.3 / 5.0"
salted;spam;01147.50120ae9e4f1745bf7a4178b52cd95ca;01147__salted__broad__cp200D__single.50120ae9e4f1745bf7a4178b52cd95ca;broad;200D;subject;1;0;True;20.3;5.0;19;BAYES_99|BAYES_999|DATE_IN_FUTURE_06_12|FREEMAIL_FROM|FREEMAIL_REPLYTO|HTML_IMAGE_ONLY_20|HTML_MESSAGE|HTML_SHORT_LINK_IMG_3|INVALID_DATE_TZ_ABSURD|KHOP_HELO_FCRDNS|MIME_HTML_ONLY|MSGID_DOLLARS_URI_IMG|MSGID_OUTLOOK_INVALID|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RATWARE_MS_HASH|RATWARE_OUTLOOK_NONAME|SPOOFED_FREEMAIL|SPOOFED_FREEM_REPTO;SPAMD/1.1 0 EX_OK;"Content-length: 1899 | Spam: True ; 20.3 / 5.0"
salted;spam;01151.e295c81d698d58f43f17bde22076cbef;01151__salted__broad__cp00AD__single.e295c81d698d58f43f17bde22076cbef;broad;00AD;both;1;3;True;22.9;5.0;19;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|BAYES_999|FORM_FRAUD_5|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FORM_SHORT|MONEY_FRAUD_8|MONEY_NOHTML|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP|T_FILL_THIS_FORM_SHORT|XFER_LOTSA_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1032 | Spam: True ; 22.9 / 5.0"
salted;spam;01151.e295c81d698d58f43f17bde22076cbef;01151__salted__broad__cp200B__single.e295c81d698d58f43f17bde22076cbef;broad;200B;both;1;3;True;22.7;5.0;18;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|FORM_FRAUD_5|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FORM_SHORT|MONEY_FRAUD_8|MONEY_NOHTML|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP|T_FILL_THIS_FORM_SHORT|XFER_LOTSA_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1024 | Spam: True ; 22.7 / 5.0"
salted;spam;01151.e295c81d698d58f43f17bde22076cbef;01151__salted__broad__cp200C__single.e295c81d698d58f43f17bde22076cbef;broad;200C;both;1;3;True;22.7;5.0;18;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|FORM_FRAUD_5|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FORM_SHORT|MONEY_FRAUD_8|MONEY_NOHTML|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP|T_FILL_THIS_FORM_SHORT|XFER_LOTSA_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1024 | Spam: True ; 22.7 / 5.0"
salted;spam;01151.e295c81d698d58f43f17bde22076cbef;01151__salted__broad__cp200D__single.e295c81d698d58f43f17bde22076cbef;broad;200D;both;1;3;True;22.7;5.0;18;ADVANCE_FEE_5_NEW_MONEY|BAYES_99|FORM_FRAUD_5|FREEMAIL_ENVFROM_END_DIGIT|FREEMAIL_FROM|KHOP_HELO_FCRDNS|LOTS_OF_MONEY|MILLION_HUNDRED|MILLION_USD|MONEY_FORM_SHORT|MONEY_FRAUD_8|MONEY_NOHTML|PDS_RDNS_DYNAMIC_FP|RDNS_DYNAMIC|SPOOFED_FREEMAIL|TO_NO_BRKTS_DYNIP|T_FILL_THIS_FORM_SHORT|XFER_LOTSA_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1024 | Spam: True ; 22.7 / 5.0"
salted;spam;01158.5acbdb7eb695f96c08d960a56058481d;01158__salted__broad__cp00AD__single.5acbdb7eb695f96c08d960a56058481d;broad;00AD;both;1;3;True;6.1;5.0;11;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 931 | Spam: True ; 6.1 / 5.0"
salted;spam;01158.5acbdb7eb695f96c08d960a56058481d;01158__salted__broad__cp200B__single.5acbdb7eb695f96c08d960a56058481d;broad;200B;both;1;3;True;6.1;5.0;11;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 934 | Spam: True ; 6.1 / 5.0"
salted;spam;01158.5acbdb7eb695f96c08d960a56058481d;01158__salted__broad__cp200C__single.5acbdb7eb695f96c08d960a56058481d;broad;200C;both;1;3;True;6.1;5.0;11;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 934 | Spam: True ; 6.1 / 5.0"
salted;spam;01158.5acbdb7eb695f96c08d960a56058481d;01158__salted__broad__cp200D__single.5acbdb7eb695f96c08d960a56058481d;broad;200D;both;1;3;True;6.1;5.0;11;BAYES_99|BAYES_999|FREEMAIL_FORGED_FROMDOMAIN|FREEMAIL_FROM|FREEMAIL_REPLYTO_END_DIGIT|HEADER_FROM_DIFFERENT_DOMAINS|MAILING_LIST_MULTI|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|RDNS_NONE|SPOOFED_FREEMAIL_NO_RDNS	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 934 | Spam: True ; 6.1 / 5.0"
salted;spam;01161.174f2cb358ca3f08f4308f87ca64842f;01161__salted__broad__cp00AD__single.174f2cb358ca3f08f4308f87ca64842f;broad;00AD;body;0;3;True;12.4;5.0;7;BAYES_99|BAYES_999|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 789 | Spam: True ; 12.4 / 5.0"
salted;spam;01161.174f2cb358ca3f08f4308f87ca64842f;01161__salted__broad__cp200B__single.174f2cb358ca3f08f4308f87ca64842f;broad;200B;body;0;3;True;12.4;5.0;7;BAYES_99|BAYES_999|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 789 | Spam: True ; 12.4 / 5.0"
salted;spam;01161.174f2cb358ca3f08f4308f87ca64842f;01161__salted__broad__cp200C__single.174f2cb358ca3f08f4308f87ca64842f;broad;200C;body;0;3;True;12.4;5.0;7;BAYES_99|BAYES_999|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 789 | Spam: True ; 12.4 / 5.0"
salted;spam;01161.174f2cb358ca3f08f4308f87ca64842f;01161__salted__broad__cp200D__single.174f2cb358ca3f08f4308f87ca64842f;broad;200D;body;0;3;True;12.4;5.0;7;BAYES_99|BAYES_999|INVALID_DATE|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|RDNS_NONE;SPAMD/1.1 0 EX_OK;"Content-length: 789 | Spam: True ; 12.4 / 5.0"
salted;spam;01165.8c661bf07a1a7a5fe8a9efc2439d17a1;01165__salted__broad__cp00AD__single.8c661bf07a1a7a5fe8a9efc2439d17a1;broad;00AD;body;0;3;True;6.1;5.0;10;BAYES_99|BAYES_999|HEADER_SPAM|HTML_FONT_TINY_NORDNS|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 814 | Spam: True ; 6.1 / 5.0"
salted;spam;01165.8c661bf07a1a7a5fe8a9efc2439d17a1;01165__salted__broad__cp200B__single.8c661bf07a1a7a5fe8a9efc2439d17a1;broad;200B;body;0;3;True;6.1;5.0;10;BAYES_99|BAYES_999|HEADER_SPAM|HTML_FONT_TINY_NORDNS|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 814 | Spam: True ; 6.1 / 5.0"
salted;spam;01165.8c661bf07a1a7a5fe8a9efc2439d17a1;01165__salted__broad__cp200C__single.8c661bf07a1a7a5fe8a9efc2439d17a1;broad;200C;body;0;3;True;6.1;5.0;10;BAYES_99|BAYES_999|HEADER_SPAM|HTML_FONT_TINY_NORDNS|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 814 | Spam: True ; 6.1 / 5.0"
salted;spam;01165.8c661bf07a1a7a5fe8a9efc2439d17a1;01165__salted__broad__cp200D__single.8c661bf07a1a7a5fe8a9efc2439d17a1;broad;200D;body;0;3;True;6.1;5.0;10;BAYES_99|BAYES_999|HEADER_SPAM|HTML_FONT_TINY_NORDNS|HTML_MESSAGE|MAILING_LIST_MULTI|MIME_QP_LONG_LINE|MSGID_FROM_MTA_HEADER|RDNS_NONE|T_TVD_MIME_EPI	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 814 | Spam: True ; 6.1 / 5.0"
salted;spam;01167.2ac57a0189fa2b8713202b84e587b707;01167__salted__broad__cp00AD__single.2ac57a0189fa2b8713202b84e587b707;broad;00AD;subject;1;0;True;7.1;5.0;9;BAYES_99|BAYES_999|END_FUTURE_EMAILS|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TO_EQ_FM_DOM_HTML_ONLY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 825 | Spam: True ; 7.1 / 5.0"
salted;spam;01167.2ac57a0189fa2b8713202b84e587b707;01167__salted__broad__cp200B__single.2ac57a0189fa2b8713202b84e587b707;broad;200B;subject;1;0;True;7.1;5.0;9;BAYES_99|BAYES_999|END_FUTURE_EMAILS|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TO_EQ_FM_DOM_HTML_ONLY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 828 | Spam: True ; 7.1 / 5.0"
salted;spam;01167.2ac57a0189fa2b8713202b84e587b707;01167__salted__broad__cp200C__single.2ac57a0189fa2b8713202b84e587b707;broad;200C;subject;1;0;True;7.1;5.0;9;BAYES_99|BAYES_999|END_FUTURE_EMAILS|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TO_EQ_FM_DOM_HTML_ONLY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 828 | Spam: True ; 7.1 / 5.0"
salted;spam;01167.2ac57a0189fa2b8713202b84e587b707;01167__salted__broad__cp200D__single.2ac57a0189fa2b8713202b84e587b707;broad;200D;subject;1;0;True;7.1;5.0;9;BAYES_99|BAYES_999|END_FUTURE_EMAILS|HTML_FONT_LOW_CONTRAST|HTML_MESSAGE|MIME_HTML_ONLY|NORMAL_HTTP_TO_IP|NUMERIC_HTTP_ADDR|TO_EQ_FM_DOM_HTML_ONLY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 828 | Spam: True ; 7.1 / 5.0"
salted;spam;01169.4e5cf6c3e8863047dbba1bfca2ebab97;01169__salted__broad__cp00AD__single.4e5cf6c3e8863047dbba1bfca2ebab97;broad;00AD;body;0;3;True;13.2;5.0;11;BANG_GUAR|BAYES_99|BAYES_999|FORGED_MUA_EUDORA|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 13.2 / 5.0"
salted;spam;01169.4e5cf6c3e8863047dbba1bfca2ebab97;01169__salted__broad__cp200B__single.4e5cf6c3e8863047dbba1bfca2ebab97;broad;200B;body;0;3;True;13.2;5.0;11;BANG_GUAR|BAYES_99|BAYES_999|FORGED_MUA_EUDORA|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 13.2 / 5.0"
salted;spam;01169.4e5cf6c3e8863047dbba1bfca2ebab97;01169__salted__broad__cp200C__single.4e5cf6c3e8863047dbba1bfca2ebab97;broad;200C;body;0;3;True;13.2;5.0;11;BANG_GUAR|BAYES_99|BAYES_999|FORGED_MUA_EUDORA|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 13.2 / 5.0"
salted;spam;01169.4e5cf6c3e8863047dbba1bfca2ebab97;01169__salted__broad__cp200D__single.4e5cf6c3e8863047dbba1bfca2ebab97;broad;200D;body;0;3;True;13.2;5.0;11;BANG_GUAR|BAYES_99|BAYES_999|FORGED_MUA_EUDORA|FREEMAIL_FROM|KHOP_HELO_FCRDNS|MISSING_MIMEOLE|MSGID_OUTLOOK_INVALID|RATWARE_MS_HASH|SPOOFED_FREEMAIL|TRACKER_ID	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 784 | Spam: True ; 13.2 / 5.0"
salted;spam;01173.e0da19fcbb5649aa5104320ce38c6906;01173__salted__broad__cp00AD__single.e0da19fcbb5649aa5104320ce38c6906;broad;00AD;body;0;3;False;3.1;5.0;2;BAYES_50|FUZZY_PRICES	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1464 | Spam: False ; 3.1 / 5.0"
salted;spam;01173.e0da19fcbb5649aa5104320ce38c6906;01173__salted__broad__cp200B__single.e0da19fcbb5649aa5104320ce38c6906;broad;200B;body;0;3;False;0.8;5.0;1;BAYES_50;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 0.8 / 5.0"
salted;spam;01173.e0da19fcbb5649aa5104320ce38c6906;01173__salted__broad__cp200C__single.e0da19fcbb5649aa5104320ce38c6906;broad;200C;body;0;3;False;0.8;5.0;1;BAYES_50;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 0.8 / 5.0"
salted;spam;01173.e0da19fcbb5649aa5104320ce38c6906;01173__salted__broad__cp200D__single.e0da19fcbb5649aa5104320ce38c6906;broad;200D;body;0;3;False;0.8;5.0;1;BAYES_50;SPAMD/1.1 0 EX_OK;"Content-length: 1443 | Spam: False ; 0.8 / 5.0"
salted;spam;01179.6ee962bd413cb11865cd06c4be725c5e;01179__salted__broad__cp00AD__single.6ee962bd413cb11865cd06c4be725c5e;broad;00AD;subject;1;0;False;2.6;5.0;3;BAYES_80|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1429 | Spam: False ; 2.6 / 5.0"
salted;spam;01179.6ee962bd413cb11865cd06c4be725c5e;01179__salted__broad__cp200B__single.6ee962bd413cb11865cd06c4be725c5e;broad;200B;subject;1;0;False;2.6;5.0;3;BAYES_80|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1432 | Spam: False ; 2.6 / 5.0"
salted;spam;01179.6ee962bd413cb11865cd06c4be725c5e;01179__salted__broad__cp200C__single.6ee962bd413cb11865cd06c4be725c5e;broad;200C;subject;1;0;False;2.6;5.0;3;BAYES_80|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1432 | Spam: False ; 2.6 / 5.0"
salted;spam;01179.6ee962bd413cb11865cd06c4be725c5e;01179__salted__broad__cp200D__single.6ee962bd413cb11865cd06c4be725c5e;broad;200D;subject;1;0;False;2.6;5.0;3;BAYES_80|HEADER_FROM_DIFFERENT_DOMAINS|KHOP_HELO_FCRDNS;SPAMD/1.1 0 EX_OK;"Content-length: 1432 | Spam: False ; 2.6 / 5.0"
salted;spam;01182.209dbb3bedae1ecd5ed23fb03049244e;01182__salted__broad__cp00AD__single.209dbb3bedae1ecd5ed23fb03049244e;broad;00AD;body;0;3;True;10.6;5.0;8;BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1015 | Spam: True ; 10.6 / 5.0"
salted;spam;01182.209dbb3bedae1ecd5ed23fb03049244e;01182__salted__broad__cp200B__single.209dbb3bedae1ecd5ed23fb03049244e;broad;200B;body;0;3;True;10.6;5.0;8;BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1015 | Spam: True ; 10.6 / 5.0"
salted;spam;01182.209dbb3bedae1ecd5ed23fb03049244e;01182__salted__broad__cp200C__single.209dbb3bedae1ecd5ed23fb03049244e;broad;200C;body;0;3;True;10.6;5.0;8;BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1015 | Spam: True ; 10.6 / 5.0"
salted;spam;01182.209dbb3bedae1ecd5ed23fb03049244e;01182__salted__broad__cp200D__single.209dbb3bedae1ecd5ed23fb03049244e;broad;200D;body;0;3;True;10.6;5.0;8;BAYES_99|BAYES_999|FORGED_MUA_OUTLOOK|FSL_HELO_BARE_IP_2|KHOP_HELO_FCRDNS|MSGID_FROM_MTA_HEADER|MSOE_MID_WRONG_CASE|TO_NO_BRKTS_MSFT	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1015 | Spam: True ; 10.6 / 5.0"
